COUNTRY,Country,WEEK,Week number,GENDER,Gender,AGE,Age,VARIABLE,Variable,YEAR,Year,Value,Flag Codes,Flags
HUN,Hungary,11,11,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,270,,
SVN,Slovenia,49,49,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,50.4,,
SVN,Slovenia,49,49,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,21.6,,
SVN,Slovenia,26,26,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,0,,
SVN,Slovenia,26,26,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,0.3,,
SVN,Slovenia,26,26,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2022,2022,2.7,,
AUT,Austria,35,35,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,0.4,,
AUT,Austria,35,35,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,2.8,,
AUT,Austria,35,35,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2022,2022,2.5,,
GBR,United Kingdom,36,36,MALE,Males,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,2020,42,,
GBR,United Kingdom,36,36,MALE,Males,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2021,2021,494,,
LUX,Luxembourg,37,37,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,0,,
LUX,Luxembourg,37,37,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,3,,
LUX,Luxembourg,37,37,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,2,,
EST,Estonia,25,25,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,0,,
EST,Estonia,25,25,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,1,,
EST,Estonia,25,25,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,3,,
GBR,United Kingdom,6,6,TOTAL,Total,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,2020,0,,
GBR,United Kingdom,6,6,TOTAL,Total,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2021,2021,5316,,
GBR,United Kingdom,6,6,TOTAL,Total,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2022,2022,1052,,
LVA,Latvia,17,17,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,0.9,,
LVA,Latvia,17,17,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,10.6,,
LVA,Latvia,17,17,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2022,2022,4.8,,
TUR,Türkiye,23,23,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,154,,
TUR,Türkiye,23,23,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,600,,
TUR,Türkiye,23,23,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,23,,
CHE,Switzerland,4,4,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,0,,
CHE,Switzerland,4,4,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,17.4,,
CHE,Switzerland,4,4,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2022,2022,6.5,,
GBR,United Kingdom,48,48,TOTAL,Total,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,2020,281,,
GBR,United Kingdom,48,48,TOTAL,Total,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2021,2021,171,,
GBR,United Kingdom,48,48,TOTAL,Total,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2022,2022,26,,
CHE,Switzerland,40,40,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,13,,
CHE,Switzerland,40,40,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,30,,
CHE,Switzerland,40,40,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,14,,
ESP,Spain,7,7,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,1,,
ESP,Spain,7,7,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,1681,,
ESP,Spain,7,7,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,936,,
EST,Estonia,2,2,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,48,,
EST,Estonia,2,2,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,28,,
USA,United States,39,39,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,7.1,,
USA,United States,39,39,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,18,,
USA,United States,39,39,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2022,2022,4,,
POL,Poland,16,16,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,127,,
POL,Poland,16,16,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,3389,,
POL,Poland,16,16,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,110,,
CZE,Czech Republic,51,51,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,23.7,,
CZE,Czech Republic,51,51,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,18.4,,
CAN,Canada,1,1,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,0,,
CAN,Canada,1,1,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,14.1,,
CAN,Canada,1,1,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2022,2022,4.9,,
SVK,Slovak Republic,24,24,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,0,,
SVK,Slovak Republic,24,24,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,13,,
SVK,Slovak Republic,24,24,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,1,,
COL,Colombia,31,31,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,2130,,
COL,Colombia,31,31,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,1655,,
COL,Colombia,31,31,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,230,,
GBR,United Kingdom,31,31,FEMALE,Females,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,2020,8,,
GBR,United Kingdom,31,31,FEMALE,Females,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2021,2021,36,,
TUR,Türkiye,29,29,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,131,,
TUR,Türkiye,29,29,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,371,,
TUR,Türkiye,29,29,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,158,,
DNK,Denmark,34,34,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,0.4,,
DNK,Denmark,34,34,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,2.4,,
DNK,Denmark,34,34,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2022,2022,2.9,,
BEL,Belgium,18,18,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,28.7,,
BEL,Belgium,18,18,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,11.3,,
BEL,Belgium,18,18,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2022,2022,3.7,,
GBR,United Kingdom,12,12,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,114,,
GBR,United Kingdom,12,12,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,800,,
GBR,United Kingdom,12,12,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,1006,,
CZE,Czech Republic,7,7,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,0,,
CZE,Czech Republic,7,7,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,1091,,
CZE,Czech Republic,7,7,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,371,,
FIN,Finland,40,40,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,0.3,,
FIN,Finland,40,40,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,2.2,,
FIN,Finland,40,40,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2022,2022,9.4,,
GBR,United Kingdom,30,30,MALE,Males,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,2020,102,,
GBR,United Kingdom,30,30,MALE,Males,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2021,2021,201,,
DNK,Denmark,13,13,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,112,,
DNK,Denmark,13,13,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,18,,
DNK,Denmark,13,13,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,91,,
ISL,Iceland,26,26,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,0,,
ISL,Iceland,26,26,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,0,,
ISL,Iceland,26,26,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,2,,
USA,United States,24,24,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,4233,,
USA,United States,24,24,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,1783,,
USA,United States,24,24,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,2188,,
SVK,Slovak Republic,27,27,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,0,,
SVK,Slovak Republic,27,27,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,3,,
SVK,Slovak Republic,27,27,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,5,,
DEU,Germany,7,7,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,0,,
DEU,Germany,7,7,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,1477,,
DEU,Germany,7,7,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,1739,,
COL,Colombia,34,34,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,2076,,
COL,Colombia,34,34,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,625,,
COL,Colombia,34,34,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,113,,
LUX,Luxembourg,7,7,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,12,,
LUX,Luxembourg,7,7,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2022,2022,6.2,,
GBR,United Kingdom,12,12,FEMALE,Females,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2020,2020,1,,
GBR,United Kingdom,12,12,FEMALE,Females,Y0T44,0 to 44,COVIDNB,COVID-19 deaths (number),2021,2021,5,,
TUR,Türkiye,52,52,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,1773,,
TUR,Türkiye,52,52,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,1103,,
DNK,Denmark,16,16,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,58,,
DNK,Denmark,16,16,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,8,,
DNK,Denmark,16,16,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,82,,
CHE,Switzerland,10,10,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,0.1,,
CHE,Switzerland,10,10,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,5.4,,
CHE,Switzerland,10,10,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2022,2022,4.1,,
LVA,Latvia,49,49,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,9.4,,
LVA,Latvia,49,49,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,12.3,,
NOR,Norway,32,32,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,0.1,,
NOR,Norway,32,32,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,0.3,,
NOR,Norway,32,32,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2022,2022,0,,
GBR,United Kingdom,35,35,TOTAL,Total,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,2020,91,,
GBR,United Kingdom,35,35,TOTAL,Total,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2021,2021,618,,
GBR,United Kingdom,35,35,TOTAL,Total,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2022,2022,317,,
CZE,Czech Republic,33,33,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,9,,
CZE,Czech Republic,33,33,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,10,,
CZE,Czech Republic,33,33,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,91,,
NZL,New Zealand,12,12,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,0,,
NZL,New Zealand,12,12,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,0,,
NZL,New Zealand,12,12,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,72,,
POL,Poland,15,15,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,1.7,,
POL,Poland,15,15,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,28.3,,
POL,Poland,15,15,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2022,2022,2.4,,
ESP,Spain,16,16,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,3576,,
ESP,Spain,16,16,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,524,,
ESP,Spain,16,16,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,406,,
AUS,Australia,11,11,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,0,,
AUS,Australia,11,11,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,0,,
AUS,Australia,11,11,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,150,,
BEL,Belgium,47,47,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,35.6,,
BEL,Belgium,47,47,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,12,,
HUN,Hungary,37,37,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,19,,
HUN,Hungary,37,37,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,40,,
HUN,Hungary,37,37,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,48,,
GBR,United Kingdom,18,18,FEMALE,Females,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,2020,182,,
GBR,United Kingdom,18,18,FEMALE,Females,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2021,2021,10,,
GBR,United Kingdom,41,41,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,474,,
GBR,United Kingdom,41,41,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,892,,
GBR,United Kingdom,41,41,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,625,,
CAN,Canada,30,30,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,0.8,,
CAN,Canada,30,30,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,0.9,,
CAN,Canada,30,30,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2022,2022,5.5,,
GRC,Greece,1,1,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,0,,
GRC,Greece,1,1,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,10.6,,
GRC,Greece,1,1,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2022,2022,15.2,,
EST,Estonia,34,34,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,1,,
EST,Estonia,34,34,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,7,,
EST,Estonia,34,34,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,4,,
CAN,Canada,7,7,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,0,,
CAN,Canada,7,7,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,6.7,,
CAN,Canada,7,7,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2022,2022,9.2,,
FIN,Finland,5,5,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,0,,
FIN,Finland,5,5,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,23,,
FIN,Finland,5,5,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,125,,
GBR,United Kingdom,33,33,MALE,Males,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2020,2020,5,,
GBR,United Kingdom,33,33,MALE,Males,Y45T64,45 to 64,COVIDNB,COVID-19 deaths (number),2021,2021,81,,
ESP,Spain,39,39,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,877,,
ESP,Spain,39,39,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,190,,
ESP,Spain,39,39,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,105,,
FIN,Finland,46,46,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,0.4,,
FIN,Finland,46,46,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,4.3,,
AUS,Australia,34,34,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,106,,
AUS,Australia,34,34,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,15,,
AUS,Australia,34,34,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,419,,
CHL,Chile,35,35,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,15.7,,
CHL,Chile,35,35,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,9.7,,
CHL,Chile,35,35,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2022,2022,7.2,,
PRT,Portugal,11,11,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,0,,
PRT,Portugal,11,11,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,4.2,,
PRT,Portugal,11,11,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2022,2022,5.2,,
AUT,Austria,17,17,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,78,,
AUT,Austria,17,17,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,192,,
AUT,Austria,17,17,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,89,,
CZE,Czech Republic,36,36,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,17,,
CZE,Czech Republic,36,36,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,8,,
CZE,Czech Republic,36,36,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,56,,
NLD,Netherlands,6,6,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,398,,
NLD,Netherlands,6,6,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,90,,
BEL,Belgium,44,44,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,32.3,,
BEL,Belgium,44,44,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,6.7,,
BEL,Belgium,44,44,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2022,2022,1.7,,
ISR,Israel,46,46,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,60,,
ISR,Israel,46,46,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,22,,
ISR,Israel,46,46,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,23,,
MEX,Mexico,46,46,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,3561,,
MEX,Mexico,46,46,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,965,,
MEX,Mexico,46,46,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,25,,
IRL,Ireland,6,6,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,251,,
IRL,Ireland,6,6,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,52,,
EST,Estonia,1,1,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,8.9,,
EST,Estonia,1,1,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2022,2022,4.1,,
GRC,Greece,24,24,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,0.1,,
GRC,Greece,24,24,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,5.6,,
GRC,Greece,24,24,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2022,2022,3.1,,
NOR,Norway,26,26,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,0.1,,
NOR,Norway,26,26,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,0.3,,
NOR,Norway,26,26,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2022,2022,0.1,,
CAN,Canada,27,27,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,2.9,,
CAN,Canada,27,27,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,1.4,,
CAN,Canada,27,27,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2022,2022,3.1,,
NLD,Netherlands,29,29,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,7,,
NLD,Netherlands,29,29,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,27,,
NLD,Netherlands,29,29,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,32,,
SVN,Slovenia,52,52,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,37.5,,
SVN,Slovenia,52,52,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2021,2021,13,,
GBR,United Kingdom,17,17,MALE,Males,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2020,2020,4251,,
GBR,United Kingdom,17,17,MALE,Males,Y_GE65,65 and over,COVIDNB,COVID-19 deaths (number),2021,2021,102,,
MEX,Mexico,23,23,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,4512,,
MEX,Mexico,23,23,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,708,,
MEX,Mexico,23,23,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,36,,
LUX,Luxembourg,40,40,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2020,2020,1,,
LUX,Luxembourg,40,40,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2021,2021,3,,
LUX,Luxembourg,40,40,TOTAL,Total,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2022,2022,2,,
SWE,Sweden,27,27,TOTAL,Total,TOTAL,Total,COVIDPC,COVID-19 deaths (% of All-cause deaths),2020,2020,6.3,,
